source	target
31157709	17987913
31157709	18120708
31158690	12222915
31158927	11158927
31159048	11159048
31159068	11159068
31159075	11159075
31159075	12539110
31159075	18196469
31159075	18196470
31159075	18196471
31159112	12692692
31159112	16815480
31159112	16815481
31159346	11159346
31159347	11159347
31159375	12000606
31159453	19233799
31159453	19237701
31159453	19241348
31159453	19245408
31159453	19245576
31159453	19246947
31159453	19247473
31159453	19252781
31159453	19252782
31159453	19252783
31159453	19253314
31159453	19253660
31159453	19254494
31159453	19254835
31159453	19254836
31159453	19254837
31159453	19254838
31159453	19255188
31159453	19255553
31159453	19255898
31159453	19256075
31159453	19256599
31159453	19256765
31159453	19257095
31159453	19257412
31159453	19257757
31159453	19259232
31161533	11161533
31162590	11763289
31162590	11775719
31162590	11964623
31162618	11162618
31162618	17927331
31162618	18192498
31162684	15153137
31163180	12272164
31163425	11163425
31163425	12855382
31163480	11163480
31163480	11590007
31163480	14070747
31163589	11163589
31163589	15554875
31164298	11164298
31164298	11685987
31164298	12945838
31164612	15268426
31164612	16845632
31164612	17320063
31164612	17446816
31164642	11164643
31164761	11164761
31164761	12631850
31164768	11164768
31165083	12341109
31165083	12341122
31165083	12341128
31165083	12349815
31165083	12349826
31165083	12350250
31165083	12350261
31165083	12350684
31165083	12350691
31165083	12393070
31165083	18002921
31165986	11941757
31166642	11166642
31167034	12333114
31167034	12598274
31167034	12938425
31167034	12949816
31167034	13428924
31167034	13576721
31167034	16128511
31167034	16128512
31167034	17714094
31167034	17715352
31167429	11167429
31167433	11985548
31167464	11167464
31167834	11167834
31168219	11168219
31168642	11168642
31170237	11170237
31170300	12725091
31170631	11170631
31170641	11170641
31171026	11171026
31171027	11171027
31171404	11171404
31172214	11172214
31172214	11683056
31172214	12103139
31172214	12118722
31172214	12384717
31172214	12558389
31172214	12558799
31172214	12613322
31172499	11172499
31172500	11172500
31172500	11172501
31172500	11944243
31172502	11172502
31172502	11172503
31172502	13848460
31172505	11172505
31172739	11172739
31172739	14888944
31172739	16252943
31172739	17780298
31173109	11173109
31173109	12692463
31173109	12777435
31173109	12781483
31173109	13195247
31173109	14428998
31173109	14509725
31173109	14517630
31173109	14892674
31173109	15735570
31173109	15831472
31173109	17715976
31173110	11173110
31173110	17613267
31173341	11173341
31173403	11173403
31173403	11173404
31173818	11173818
31173831	11173831
31175565	11406831
31176240	15549920
31176240	15551566
31177032	13809171
31177573	11177573
31177834	11819467
31177834	14360744
31177834	14388285
31177834	14388286
31177834	15464113
31177834	15466575
31177834	17715647
31178260	11178260
31178260	13988985
31178647	11184318
31178740	11178740
31178750	11178750
31179141	11179141
31179141	13561145
31179184	11179184
31179184	17920903
31179186	11179186
31179450	11179450
31179450	16388376
31179609	11179609
31179609	12352852
31179609	17597805
31179609	17626042
31179936	11179936
31180265	11180265
31180265	11304430
31180265	11304821
31180265	11699120
31180265	11747355
31180265	11755937
31180265	11758516
31180265	12555882
31180265	12555883
31180265	17526879
31180265	17568899
31180699	11180699
31180742	11180742
31180744	11180744
31180744	16930807
31181052	11181052
31181152	11181152
31181481	14367717
31181481	14752357
31181481	15320514
31181481	16572118
31181564	11181564
31181564	11181566
31181564	13782009
31181564	16662975
31181564	17130898
31181564	17133135
31181564	17134972
31181564	17139868
31181564	17143953
31181564	17151617
31181564	17153428
31181564	17160898
31181564	17172799
31181564	17175015
31181564	17176759
31181564	17178066
31181564	17179811
31181564	17373618
31181564	17620172
31181564	17620173
31181564	17620174
31181564	17620175
31182277	11182277
31182277	14520897
31182287	11182287
31182359	11182359
31182681	11182681
31182683	11182683
31182775	11182775
31182775	18175174
31182775	19007971
31182775	19007972
31182775	19007973
31182775	19007974
31182804	12749652
31183471	13811859
31184414	11184414
31184644	11184644
31184645	17697010
31184645	17697624
31184832	11184832
31184869	11184869
31185262	11185262
31185651	11185651
31185651	11392424
31185651	11751670
31185686	11185686
31185735	18122509
31186052	11186052
31186054	11186054
31186063	11186063
31186105	11680997
31186390	11186390
31186477	11186477
31186562	11765449
31186562	11765858
31186562	11765859
31186790	11186790
31186792	11186792
31186792	11363048
31186793	11186793
31186868	11186868
31186869	11186869
31186877	11186877
31186877	11744800
31186877	11756378
31186877	11759367
31186877	12631404
31186878	11186878
31186880	11186880
31187170	11187170
31187171	11187171
31187172	11187172
31187173	11187173
31187174	11187174
31187175	11187175
31187176	11187176
31187180	11187180
31187270	11187270
31187584	17545018
31187588	11187588
31187635	15066655
31187682	11187682
31187683	11187683
31187998	11187998
31187998	11913624
31187999	11187999
31188010	11188010
31188010	14590417
31188010	14957992
31188078	11188078
31188087	11188087
31188516	11188516
31189006	12303217
31189324	11189324
31189325	11189325
31189326	11189326
31189339	11189339
31189339	17725697
31189700	11189700
31189700	11280466
31189700	13100031
31190028	11190029
31190028	11198845
31190028	15031763
31190028	16350681
31190030	11190030
31190030	11190032
31190030	11198849
31190031	11190031
31190031	11190033
31190031	11198844
31190031	11198846
31190031	11198847
31190031	11198848
31190031	15032977
31190031	15038319
31190031	15039161
31190031	15039575
31190031	15044868
31190031	15045290
31190031	15050250
31190031	15051470
31190031	15051873
31190031	15054780
31190031	15055605
31190031	15056017
31190031	15060220
31190031	15060637
31190031	15061479
31190031	15061893
31190031	15062719
31190031	15073633
31190031	15232706
31190031	15233115
31190031	15233556
31190031	15234391
31190031	15236520
31190031	15250031
31190031	16334251
31190031	16334253
31190031	16334708
31190031	16342887
31190031	16342888
31190031	16342890
31190031	16343331
31190031	16343332
31190031	16350220
31190031	16350672
31190031	16350676
31190031	16350678
31190031	16350680
31190031	16350684
31190031	16351121
31190031	16351123
31190031	16351126
31190031	16351127
31190031	16351128
31190031	16351129
31190031	16351130
31190031	16351131
31190031	16351132
31190031	16351133
31190031	16351134
31190031	16351135
31190031	16351136
31190031	16351137
31190031	16351138
31190031	16351139
31190031	16351594
31190031	16351597
31190031	16351598
31190031	16351599
31190031	16351602
31190031	16351603
31190031	16351605
31190031	16351606
31190031	16351607
31190031	16351608
31190031	16351610
31190031	16351612
31190031	16351613
31190031	16351614
31190031	16351615
31190031	16402823
31190031	16403313
31190031	16412967
31190031	16412972
31190031	16412975
31190031	16412980
31190031	16413464
31190031	16413469
31190031	16413471
31190031	16419784
31190031	16419792
31190031	16419796
31190031	16419803
31190031	16420259
31190031	16420263
31190031	16420267
31190031	16420269
31190031	16420272
31190031	16420273
31190031	16420714
31190031	16420715
31190031	16420716
31190031	16420721
31190031	16420723
31190031	16420724
31190031	16420726
31190031	16420731
31190031	16420734
31190031	16421164
31190031	16421170
31190031	16421178
31190031	16422072
31190031	16429232
31190031	16429670
31190031	16429676
31190031	16430111
31190031	16430556
31190031	16431474
31190031	16431479
31190031	16431481
31190031	16431486
31190031	16431911
31190031	16431913
31190031	16431919
31190031	16431921
31190031	16431922
31190031	16431926
31190031	16431928
31190031	16432782
31190031	16437575
31190031	16437581
31190031	16437993
31190031	16437999
31190031	16438003
31190031	16438014
31190031	16438016
31190031	16438417
31190031	16438426
31190031	16438428
31190031	16445491
31190031	16445499
31190031	16445507
31190031	16611791
31190031	16612260
31190031	16644014
31190031	16644482
31190031	17543855
31190031	17543856
31190031	17543857
31190031	17543858
31190031	17543859
31190126	11190126
31190431	11190431
31190432	11190432
31190432	11190433
31190496	11190496
31190509	11190509
31190791	17236503
31190796	18243654
31190824	11190824
31191654	11191654
31191716	11191716
31192032	11192032
31192032	11753789
31192032	11756802
31192032	11766316
31192032	12831013
31192037	11192037
31192037	11758520
31192514	11192514
31192924	11192924
31192924	14341951
31192924	14348081
31192924	17515380
31192924	17515381
31192949	11192949
31193073	11544879
31193073	11585004
31193073	11980404
31193248	13202778
31193248	13508878
31193643	11193643
31193731	11193731
31193733	11193733
31194031	11194031
31194031	15237906
31194031	19054187
31194032	11194032
31194032	16092997
31194033	11194033
31194033	16311178
31194033	17920578
31194034	11194034
31194201	11194201
31194544	11194544
31194544	13082580
31194586	11194586
31194847	12505345
31194942	11194942
31195252	11195252
31195253	11195253
31195256	11195256
31195260	11195260
31195261	11195261
31195353	11195353
31195737	11195737
31195737	13981731
31195738	11195738
31195739	11195739
31195746	11195746
31195746	14373556
31196049	11196049
31196169	11196169
31196169	15012387
31196169	15041619
31196169	16929931
31196169	16941227
31196169	16947777
31196169	17001270
31196457	17707950
31196547	11196547
31197401	11757225
31197669	11197669
31197669	11569581
31197669	12692185
31197669	15056404
31197669	15058070
31197669	16705013
31198059	11198059
31198059	15318912
31198059	15318913
31198059	15318914
31198060	11198060
31198563	11198563
31199320	11199320
31199324	11199324
31200847	11200847
31200953	11200953
31200953	14434527
31200954	11200954
31200955	11200955
31201359	12649819
31201359	14371412
31201407	11201407
31201737	19266969
31201812	11201812
31201812	11351156
31202065	14794173
31202065	14794174
31202065	17488441
31202069	11202069
31202069	12335829
31202069	19371958
31202468	11202468
31202468	13242936
31202468	15259558
31202468	15551971
31202468	15675559
31202468	17707951
31202468	17715639
31202468	18148454
31202474	11202474
31202538	11202538
31202538	13494417
31202853	11202853
31203343	11203343
31203350	11203350
31203372	11203372
31203372	11744106
31203382	16365812
31203765	11203765
31203882	11487011
31204028	17238763
31204166	11204166
31204166	16954687
31204570	11204570
31204570	14390390
31204570	16274679
31204570	16763997
31204570	18064052
31204611	11204611
31204885	11204885
31205763	11205763
31205763	11391218
31205763	14997201
31206241	15790075
31206536	11206536
31206541	11206541
31206543	11206543
31206549	11206549
31206550	11206550
31206550	14588786
31206941	11206941
31206942	11206942
31207240	11805236
31207240	12941843
31207240	13810678
31207240	17537997
31207240	17603649
31207240	17622341
31207338	11207338
31207662	11207662
31207700	11207700
31207766	13749025
31207766	14989124
31207766	16346231
31207766	16376628
31207766	16852073
31207766	16852897
31207766	16881218
31207766	16881230
31207766	16886003
31208378	12020316
31208601	11208601
31208602	11208602
31209040	17922859
31209253	11224806
31209380	12967135
31209624	11209624
31209833	18173047
31210026	11210026
31210074	14754164
31210506	15317706
31210506	17603021
31210506	17728193
31210946	12096161
31210997	11440673
31210997	13238335
31212004	11212004
31212011	11212011
31212291	19257414
31213215	11213215
31214334	15319307
31214334	16132262
31215217	11215217
31216144	11216144
31216146	11216146
31216147	11216147
31216147	11470084
31216407	11216408
31216407	11216409
31216407	11217190
31216421	11216421
31216421	11236377
31216421	11248844
31216421	11749088
31216421	11753371
31216421	11760673
31216421	11760683
31216421	17545670
31216422	11216422
31216567	11216567
31216567	16965621
31217135	11217135
31217202	11217202
31217558	14352110
31217558	14352111
31218027	11218027
31218394	11218394
31218395	11218395
31218395	12821686
31218396	11218396
31218557	11218557
31218557	11236400
31218945	11218945
31218945	15319713
31218945	17602475
31218945	17728515
31219107	11219107
31219108	11219108
31219108	11745526
31219108	11809887
31219108	11855083
31219108	12640316
31219108	12966749
31219108	12966750
31219108	13596488
31219108	15550712
31219108	15655541
31219108	16097100
31219108	17918606
31219108	18272799
31219373	13565346
31219599	16378109
31219616	11219616
31220170	11220170
31220170	13256968
31220170	13846573
31220556	11220556
31220556	11368251
31220556	11368252
31220556	11377583
31220556	14751883
31220556	16128920
31220556	17501012
31220556	18272234
31221124	11221124
31221124	11245495
31221124	12285593
31221124	12304414
31221124	13104767
31221124	13104769
31221124	15667274
31221124	16976579
31221124	17455385
31221124	17457645
31221124	17884843
31221125	11221125
31222156	12300591
31222157	11222157
31222168	11222168
31222401	11222401
31222708	11222708
31222708	13636450
31222708	14371420
31223749	11223749
31224139	12794656
31224162	15446689
31224867	16452881
31225607	11225607
31225635	11225635
31225635	11225636
31225719	11924204
31225719	13414677
31225719	17595424
31225765	11225765
31225772	12271746
31225860	11772923
31226009	11756367
31226009	11766312
31226009	11771467
31226009	11771468
31226009	11771469
31226009	11771470
31226025	11226025
31226045	17532082
31226045	17599914
31226408	11226408
31226952	15037590
31227616	11227616
31227617	11227617
31227617	14754639
31227992	11227992
31228158	11228158
31228158	11228159
31228161	11228161
31228161	11657702
31228161	14369282
31228161	15553627
31228161	15553628
31228161	16186045
31228161	16554800
31228413	11713880
31228413	12608876
31229397	11631916
31229610	11764750
31230438	11230438
31230821	11230821
31230825	11230825
31230834	11230834
31231650	11231650
31233620	11233620
31235787	12136391
31236146	14629032
31236376	11236376
31236379	11236379
31236379	11765001
31236379	17619870
31236526	19771891
31236527	11596588
31236527	11656061
31236527	11754547
31236527	11832786
31236527	12343419
31236527	12603829
31236527	13325227
31237218	17557704
31237367	14905367
31237367	15319299
31237987	11237987
31237988	11237988
31237988	11237989
31237988	11237990
31237988	12586272
31238358	11238358
31238370	11238370
31238868	11409260
31239155	11239155
31239155	11239156
31239158	11239158
31239160	11239160
31239160	11749944
31239160	12586271
31239161	11239161
31239161	16030520
31239945	11713741
31239945	11803015
31239945	17526797
31240350	11719608
31240350	18047249
31241516	11241516
31242148	15553220
31243131	17574508
31243131	17622023
31243131	17624067
31243349	16210888
31243349	16212132
31243349	16213788
31243349	16215018
31243349	16215846
31243349	16216223
31243349	16216224
31243349	17028664
31243349	17029064
31243349	17249348
31243349	17447486
31243349	17636231
31243349	17637454
31243349	17637457
31243349	17637458
31243349	17643705
31243349	17644314
31243349	17644318
31243349	17842943
31243349	17852753
31243349	17857905
31243349	17857909
31243349	17857910
31243349	17857912
31243349	17926205
31243349	17926206
31243349	17982478
31243349	18157644
31243516	17843013
31244859	13859494
31244859	15924458
31244859	16646006
31245110	11245110
31245221	12378104
31245221	14794462
31245378	19040765
31245378	19040766
31245378	19049017
31245378	19049018
31245378	19049019
31245492	11245492
31246143	11825906
31246143	17609742
31246143	17880952
31246143	17918928
31246417	11246417
31246417	11988103
31246417	12032469
31246417	17484433
31246417	17484434
31246417	17618606
31246418	11246418
31246955	11246955
31246957	11246957
31247223	11247223
31247223	11247224
31247223	11753386
31248842	11248842
31248847	11248847
31248852	11248852
31248852	11749078
31248852	11757659
31248852	11757660
31248852	11758517
31250480	11250480
31250480	12618748
31250480	13056608
31250891	11250891
31251056	13212893
31251056	13214626
31251056	13515353
31251056	13516329
31251056	13534097
31251275	11251275
31251691	11251691
31251691	11254110
31251692	11754235
31251692	12979203
31251692	13237788
31251692	13773486
31251838	12968293
31251838	12979204
31251838	12979205
31251868	17100790
31252074	11252074
31252487	11252487
31252691	11252691
31252697	11252697
31252894	11252894
31253078	11253078
31253078	17530667
31253422	11253422
31253424	11253424
31253424	11253425
31253500	11253500
31253500	12417567
31254111	11254111
31254703	17525616
31254705	11254705
31254907	11254907
31254907	15550739
31255109	11255109
31255312	11377577
31255312	17691777
31255935	11255935
31256273	11256273
31256338	11256338
31256338	12686074
31256338	13198566
31257572	11257572
31257581	11257581
31258150	17531777
31258158	15404813
31258194	11258194
31258194	13315636
31258194	14441361
31258224	13320039
31258324	11258324
31258328	11258328
31259154	13224445
31259154	13224446
31259686	11259686
31259782	11259782
31259785	11259785
31259791	11259791
31260185	11260185
31260585	11260585
31261298	15158243
31262216	12501904
31262216	12550053
31262216	13472720
31262258	11262258
31262769	11262769
31262770	11262770
31263019	11263019
31263020	11263020
31263027	11263027
31263416	11263416
31263416	12741631
31263416	12741632
31263416	18236871
31263417	11263417
31263421	11263421
31263962	11263962
31264003	11417657
31265388	18110157
31265985	11757237
31265990	11265990
31265990	11942966
31265993	11265993
31266222	11699518
31266222	14407757
31266229	12229455
31266233	12272648
31266643	11266643
31267995	11267995
31268526	11760656
31268678	11268678
31268678	14373012
31269380	12943012
31269390	11269390
31269504	11706677
31269845	11542094
31269845	11542095
31269878	11269878
31269878	14755070
31270976	16751178
31270976	17396752
31271287	15576255
31271484	16192391
31271913	11271913
31271913	18262706
31271918	11271918
31272080	13447597
31272771	13409700
31272835	17143587
31272835	17588629
31273673	13310543
31273809	11273809
31273930	11273930
31273930	14097413
31275541	11275541
31276868	11276868
31277922	11277922
31278471	11278471
31278735	11754636
31278735	12616514
31278735	17599581
31278736	11278736
31278736	11756377
31278736	11758095
31278736	11764152
31278839	13680031
31279207	11699517
31279527	11279527
31280338	11280339
31280338	11745631
31280338	11748213
31280338	11753389
31280467	11280467
31280467	17925349
31280472	11280472
31280472	11280473
31280472	11320015
31280472	11320016
31281115	12261532
31281538	11281538
31281540	11281540
31281540	14393593
31281952	11281952
31281952	12977087
31281954	11281954
31282079	13194522
31283716	11283716
31283720	11610743
31283720	11911414
31283720	17597795
31284808	11284808
31285366	11285366
31285366	13384996
31285366	17577585
31286050	11693678
31286840	11286840
31287271	11287271
31287803	11287803
31288073	11288073
31289805	11387132
31290130	11290130
31290272	11762139
31290935	11290935
31290935	11290936
31291103	11291103
31291154	17881555
31291773	11291773
31292148	17853897
31292148	18975775
31292190	11292190
31292190	11292191
31292578	11292578
31292965	16212138
31293298	11293298
31293298	11293299
31293298	11766369
31294352	15027806
31294352	17959665
31294629	11294629
31294629	11302365
31294629	11302367
31295046	11295046
31295875	11295875
31295877	11295877
31299935	11299935
31302386	11302386
31302386	11745218
31302386	18261206
31302389	11302389
31303485	11303485
31306140	12602919
31306140	15204131
31306140	17979415
31306870	11306870
31307194	12169729
31307278	12645988
31308900	14751884
31308900	16376741
31309036	11309036
31309036	12789589
31309036	12796584
31309036	12798095
31309036	12840161
31309036	12874611
31309036	14712687
31309280	11309280
31309435	12587897
31309435	17529860
31310618	11310618
31310618	12703428
31311029	12286454
31311029	17883089
31311033	12554964
31311317	11311317
31311317	11314560
31311317	11353163
31311317	11749941
31311317	12563664
31311317	12654614
31311317	12654615
31311317	17611122
31311317	17726336
31311628	14383025
31314558	11314558
31314589	15803542
31315086	11315086
31315129	11315129
31315385	11315385
31315395	11315395
31315803	11315803
31315803	13933066
31315803	17505308
31315803	17621715
31316439	15317284
31316617	11316617
31316617	11836785
31316619	11316619
31317435	11753377
31317931	12942413
31317976	12636049
31318236	15312905
31319086	11319086
31319086	18379926
31319440	11319440
31319440	15068104
31319440	16226145
31319442	11319442
31319442	11493933
31319442	11702923
31319442	11702924
31319442	11713462
31319442	11742554
31319442	11786980
31319442	11861804
31319442	12244898
31319442	12965982
31319442	12965983
31319442	12965984
31319442	14488194
31319442	19376567
31319445	11319445
31319846	11319846
31320240	12062391
31320240	13485873
31320661	11320661
31320661	12307123
31320661	13083908
31321061	11321061
31321068	11321068
31321068	11754641
31321068	12200028
31321068	18026574
31321233	11321233
31322067	11322067
31322700	12373335
31322838	11322838
31323923	11323923
31323950	11323950
31324370	11324370
31324387	11324387
31324741	11324741
31324742	11324742
31324742	11324743
31324742	11324744
31324742	11324745
31324742	11324746
31324742	11324747
31324742	12334469
31324742	14751457
31324748	11324748
31324750	11324750
31324750	11329992
31324750	15554888
31324750	17653923
31324867	11675480
31324867	15238123
31324893	11324893
31325157	11325157
31326000	14013154
31326000	17583426
31326193	13301155
31326193	13301156
31326193	13301157
31326193	14974799
31327042	11327042
31327573	11327573
31327988	11327988
31328095	13309789
31328095	16156143
31328095	18156580
31328116	16215838
31328116	17029068
31328116	17777652
31328116	18150946
31328116	19776067
31328176	15560051
31328403	11328403
31328543	11328543
31329188	11329188
31329288	11378356
31329320	13948160
31329349	11329349
31330044	12171158
31330044	14819894
31330044	17526828
31331954	11650447
31331954	11781493
31332013	11332013
31332014	11332014
31332019	11332019
31332020	11332020
31332395	11332395
31332550	11332550
31332555	11332555
31332555	15449959
31332555	15641746
31332555	17698958
31332555	18035440
31332555	19009044
31332555	19372128
31332815	11332815
31332963	11332963
31333615	11333615
31333650	11333650
31333651	11333651
31334101	17568883
31334419	17846650
31334426	17842160
31334426	17844927
31334426	17859342
31336206	11336206
31336461	11336461
31336461	11626067
31336461	14324636
31336461	14325125
31336461	14559230
31336461	17617941
31336654	13661370
31336854	11336854
31336856	11336856
31337094	11897962
31337094	12610625
31337377	11980396
31337377	13182981
31340243	11642800
31340243	16212691
31340594	13301716
31340613	13230180
31340872	11340872
31341018	12749154
31341209	17640670
31341209	19209253
31342417	12641260
31342849	11342849
31342849	12376112
31342849	12471831
31344206	11344206
31345020	19061325
31345111	14026423
31345423	11345423
31345648	19044541
31345704	11345704
31345872	11345872
31345872	17558119
31346029	12295572
31346891	11585018
31346934	11868560
31346934	12032604
31346934	12032605
31346934	12320936
31347348	11347348
31347365	11347365
31347500	11347500
31347907	11347907
31348073	11348073
31348167	11348167
31348719	11348719
31349703	11349703
31349794	11349794
31349982	11349982
31351008	18119239
31351147	11351147
31351147	11351532
31351154	11351154
31352833	17707318
31353564	11353564
31355834	11355834
31355834	17548659
31355837	11355837
31355837	18170569
31355989	17482006
31356395	11356395
31356615	15313076
31356615	15412910
31356615	15497569
31356722	13982757
31356722	17569251
31357012	11499929
31357052	11357052
31357457	11357457
31357699	11357699
31358589	11752948
31358952	11358952
31358952	11781078
31358952	13074284
31358952	17597797
31358952	19061511
31359047	11359047
31359057	11359057
31359214	11359214
31359214	11709914
31359215	11359215
31359443	11359443
31359843	11359843
31359843	11496032
31359844	11359844
31359848	11359848
31359849	11359849
31359850	11359850
31359850	13479772
31359850	16432580
31359850	17603655
31359853	11359853
31359855	11359855
31359856	11359856
31359857	11359857
31360138	17555078
31360235	11360235
31361574	11483360
31361835	11361835
31361836	11361836
31361841	11361841
31363540	11363540
31363540	17619873
31363552	11363552
31363800	11363800
31363975	11363975
31364363	11364363
31364367	11364367
31365439	11365439
31365596	14126381
31365829	11365829
31365934	14008210
31366213	11366213
31366216	11366216
31366231	11366231
31366624	11366624
31366814	11366814
31366911	14373551
31366911	17522954
31366913	11893282
31367050	14007100
31367050	14007101
31367050	14373003
31367050	17987606
31367302	18111692
31367302	18111693
31367309	12627158
31367315	12390304
31367315	13324464
31367315	18116529
31367315	18118912
31367315	18121009
31367315	18121010
31368324	16179147
31368324	18235085
31368324	18250838
31368324	18250839
31368580	11368580
31369063	11369063
31369881	13153429
31370692	11370692
31370998	11406437
31370998	14373550
31371078	11371078
31371081	11371081
31371242	11371242
31371490	11371490
31371497	11371497
31371498	11371498
31371886	11371886
31371889	11371889
31372176	12569629
31372697	11372697
31372698	11372698
31372699	11372699
31372838	11372838
31373107	11373107
31373463	17655196
31373463	17655199
31373502	11373502
31374030	11374030
31374032	11374032
31374276	11374276
31374443	11374443
31374451	11374451
31374451	11425372
31374451	12288468
31374451	17452351
31374727	11374727
31374729	11374729
31374729	11634090
31374729	11695632
31374907	11374907
31375101	11746058
31375101	17588634
31375101	17627556
31375537	11375537
31375537	11744781
31375714	11375714
31375933	11375933
31375935	11375935
31375935	11917596
31375935	14374063
31375935	14395720
31375935	14395721
31375935	14868149
31376129	11376129
31376237	11376237
31376926	15847989
31377329	11377329
31377705	11377705
31377706	11377706
31377706	17696680
31377706	17713791
31377707	11377707
31377710	11377710
31377714	11377714
31377715	11377715
31377955	11377955
31377955	12376129
31378517	11378517
31379570	11981609
31379570	14374079
31379570	15548634
31379570	15548635
31379570	15549501
31379575	11379575
31379952	11379952
31379952	11379953
31379954	11379954
31379955	11379955
31380490	11380490
31381128	12624325
31381128	12624326
31381128	13319484
31381128	13567442
31381128	14382498
31381128	17599921
31381133	11381133
31381964	11381964
31382089	11382089
31382341	11382341
31382745	11382745
31383559	11383559
31383560	11383560
31383926	11383926
31384053	12631401
31384098	11384098
31384357	11384357
31384357	11702910
31384357	12605690
31384357	12849358
31384357	18582197
31384400	17927329
31384405	14339735
31384732	11384732
31384732	12549598
31384732	13648924
31384732	19364735
31384736	11384736
31384736	11613204
31384736	12630468
31384736	13440153
31384797	18116520
31384798	11619482
31384798	11643312
31384800	11915144
31384800	12090423
31384837	17514670
31384871	11384871
31385180	17457264
31385182	12556336
31385182	13791700
31385182	17692758
31385952	11385952
31386333	11699123
31386333	17970394
31386342	11386342
31386342	14319384
31386745	11386745
31386745	11443325
31386746	11386746
31386748	11386748
31386750	11386750
31386752	11386752
31386754	19213066
31386754	19222195
31387131	11387131
31387547	11387547
31388555	11388555
31388558	11388558
31388559	11388559
31388559	15119676
31388559	15494184
31388559	17454263
31388560	11388560
31388759	11388759
31389143	11389143
31389685	17619860
31389685	18228890
31389875	11389875
31390071	15317710
31390357	11390357
31390515	13680949
31390762	11390762
31390763	11390763
31391134	11391134
31391134	19527362
31391145	14370360
31391145	15546134
31391145	15551548
31391145	15551549
31391220	11391220
31391220	12152332
31391540	11391540
31391546	11391546
31391546	19040547
31391548	11391548
31391625	11391625
31391930	11391930
31392018	11392018
31392041	11392041
31392336	11392336
31392422	11392422
31392873	13523843
31393234	11393234
31393523	11393523
31393523	13522831
31393622	11393622
31393629	12662758
31394003	11394003
31394016	11394016
31394307	11394307
31394318	11394318
31394396	11394396
31394796	11394796
31394796	15451064
31394796	17502601
31394796	17543440
31394796	17543441
31394796	17619231
31394799	11394799
31394799	12540423
31394808	11394808
31394808	18176042
31395114	13050658
31395118	11395118
31395195	11395195
31395199	11395199
31395199	17201309
31395481	11601082
31395882	11395882
31395895	11395895
31395965	11395965
31395979	11395979
31395983	11395983
31395983	14936353
31396253	13033243
31396365	11396365
31396389	11396389
31396780	11396780
31396780	11649170
31396780	12091247
31396780	13272634
31396780	13376944
31396781	11396781
31396781	12836823
31396781	13515977
31396787	13002568
31397160	11397160
31397477	11397477
31397479	11397479
31397538	11397538
31397560	11397560
31397848	11397848
31397849	11397849
31397853	11397853
31397854	11397854
31397855	11397855
31398762	11398762
31398955	11398955
31398955	17994430
31398958	11398958
31399061	11399061
31399072	11399072
31399158	11399158
31399161	11399161
31399470	11399470
31399471	11399471
31399472	11399472
31399473	11399473
31399547	11399547
31399555	15448738
31399555	18170576
31399604	11399604
31399604	14018996
31399604	17507149
31399604	17507902
31399613	11399613
31399613	12322052
31399613	15553215
31399613	16882403
31399613	19366035
31399860	11399860
31399952	11399952
31400348	11400348
31400429	12477905
31400743	11400743
31400749	11400749
31400756	11400756
31401051	11401051
31401430	11401430
31401937	11720970
31401981	11401981
31401984	11401984
31401984	12773494
31401984	14629495
31401984	14629504
31401984	15257452
31401984	15637368
31401984	15643580
31401984	16364926
31401984	16364928
31401984	16364929
31401984	16364930
31401984	16365378
31401984	16365379
31401984	16365811
31402238	11402238
31402238	13470605
31402244	11402244
31402245	11402245
31402318	11402318
31402321	11402321
31402337	11402337
31402337	17412750
31402337	17849657
31402338	11402338
31402340	11402340
31402636	11402636
31402651	11469948
31402651	15699938
31402651	15699959
31402651	15700362
31402651	17710090
31403174	11493871
31403174	11985547
31403174	17622031
31403953	11403953
31403953	12418242
31403961	11403961
31404528	11404528
31404849	11921766
31404849	18252557
31405197	11405197
31405198	11405198
31405200	11405200
31405200	12550314
31405200	17606305
31405200	17968856
31405210	11405210
31405210	12006004
31405210	13478350
31405210	13625311
31405663	12272950
31405669	11405669
31405669	11961736
31405669	12756168
31405734	11425708
31406010	18260943
31406090	11406090
31406090	13609644
31406090	13613830
31406090	16555300
31406090	16561746
31406090	16564569
31406090	16574338
31406090	16575689
31406090	16583530
31406090	16593018
31406347	11406347
31406350	11406350
31406354	11406354
31406354	14281223
31406354	18121895
31406447	11406447
31406746	11406746
31406825	11406825
31406832	11406832
31406839	11406839
31406839	11756355
31407230	11407230
31407230	11407231
31407306	11407306
31407562	11407562
31407570	11407570
31407649	11407649
31407951	11407951
31407974	11407974
31408057	11408057
31408336	11910708
31408364	17527949
31408446	11408446
31408450	11408450
31408869	11408869
31408869	11409261
31409160	16148608
31409172	11409172
31409176	11409176
31409176	11409177
31409176	12501446
31409179	11409179
31409179	11749516
31409328	13995763
31409328	14213714
31409329	11979383
31409491	11409491
31409665	11409665
31410050	11410050
31410059	11410059
31410104	11410104
31410846	11410846
31411127	15414324
31411314	11411314
31411646	11411646
31411646	15459856
31412116	11412116
31412118	11412118
31412119	11412119
31412121	11412121
31412447	11412447
31412860	11412860
31412872	11412872
31412877	11412877
31412877	11413662
31413250	11413250
31413257	11413257
31413587	11413587
31413589	11413589
31413590	11413590
31413591	11413591
31413592	11413592
31413592	14377508
31413595	11413595
31413596	11413596
31413597	11413597
